epoch,loss,mean_squared_error,val_loss,val_mean_squared_error
0,-0.7145821621776699,0.04357773884302442,-0.700461079798881,0.0725624489708928
1,-0.7143972383605109,0.0681514004960192,-0.6830132911351614,0.12588886513176378
2,-0.7153231276387041,0.07408549441634776,-0.6965308992871309,0.12785189024270227
3,-0.7168432423125954,0.07306974438062762,-0.678054016850055,0.16652430561690554
4,-0.7175399434292783,0.07519194799401799,-0.6874829178682733,0.23997315634243754
5,-0.7184644508137868,0.07174820922627356,-0.6988532169631242,0.0947370152987728
6,-0.7190689418175393,0.0716630790517806,-0.6996168645710721,0.10680293346139928
7,-0.7196863593202258,0.07363032332281166,-0.6851970348547513,0.059284006295866915
8,-0.7206366090827748,0.06811407942165769,-0.7004504710758637,0.14032371629446422
9,-0.7214614689857362,0.06845651042821722,-0.6934710452702932,0.15452421486162538
10,-0.7217837815521693,0.06795480020593088,-0.6894007607057206,0.11913398694690815
11,-0.7224438692812133,0.07137510201079662,-0.7001978955974648,0.06453500639660695
12,-0.7229881106601285,0.06950000043080339,-0.6964895575915864,0.21705675823378648
13,-0.7242959362712516,0.06843128785318722,-0.6873074869386556,0.0731687634161233
14,-0.7244928849331064,0.0674054516672576,-0.6956534766118019,0.06124754652703712
15,-0.7248293016304477,0.06604303558720138,-0.7002804323654312,0.10367397195810876
16,-0.7253671233412464,0.06438483869568394,-0.7023353300800392,0.08853383879261327
17,-0.7262587908203202,0.06344552650538081,-0.7015509190972531,0.13269581079267853
18,-0.7268167289216777,0.0628741486563288,-0.6985994132417204,0.13317864457622763
19,-0.7276122373652596,0.061346842635808155,-0.7025359265640755,0.16297084327639225
20,-0.7280978815978203,0.057343398624888756,-0.6895047724892517,0.028080689350297734
21,-0.7284843618135155,0.05726465969911717,-0.7016211701214098,0.07346601020880984
22,-0.7290895995070862,0.057584278551980075,-0.6882112750938223,0.05094233937964973
23,-0.7293604922815248,0.052389506705813514,-0.6977063070565784,0.09381755762044273
24,-0.7297267551481839,0.054986375567067224,-0.6999091247358907,0.06030332613938122
25,-0.7299175371458382,0.054964491678790625,-0.6969304148040524,0.11346670539262924
26,-0.7303637177010492,0.055221962948570805,-0.6942781872267327,0.05315403813220534
27,-0.7306731580520335,0.05298942367964368,-0.6934868627937262,0.1450337983640953
28,-0.7311491494999532,0.054387431765213254,-0.6815475010699744,0.034314138297031935
29,-0.7320617336011805,0.0537854022275855,-0.6915640494022989,0.022435843707852416
30,-0.7321739257788842,0.05134946249805836,-0.6909837713740793,0.04174131988833527
31,-0.732997215662197,0.04895853890403962,-0.6957624296849385,0.08727567802697743
32,-0.7328075727898874,0.05066958251699336,-0.7003335821499463,0.05523354591068808
33,-0.7331940611691603,0.050976147046151186,-0.685458077850755,0.0589919115904221
34,-0.7338258509949452,0.05128989114103673,-0.6987578089917179,0.08628497138242859
35,-0.734082932718572,0.0492622593552946,-0.6955517842881516,0.02607834144270162
36,-0.734243923859215,0.04825404327178545,-0.7004034535549177,0.06964023265490032
37,-0.7344372274884062,0.04911128783870103,-0.7014700270731957,0.07100638130726797
38,-0.7347997231654196,0.04849791190363874,-0.6934736207073776,0.031871681876937834
39,-0.7356924365155576,0.04675322241977087,-0.6981545626901978,0.04179461464178261
40,-0.7359880102450218,0.04587001249334113,-0.6962378050876439,0.03898836190304601
41,-0.7363202254274142,0.043719555500580154,-0.6966279579844286,0.04354157585798618
42,-0.7365961042433192,0.04532243111188773,-0.6916433493152853,0.042398117641356876
43,-0.7369386941893176,0.044602135871940785,-0.6870897836203179,0.03308330018086769
44,-0.7371637853162749,0.04371585162128002,-0.6960801677152999,0.061504044644669076
45,-0.7370027656318212,0.043794614090012986,-0.6985542236252382,0.06763070183217741
46,-0.7373675660791884,0.042746459364660164,-0.6870270210052656,0.025117655016401185
47,-0.7373641897363776,0.041659402968475624,-0.6960601015641801,0.06953028305450501
48,-0.7380125365036377,0.04285220210153344,-0.6910695018751096,0.02588443451221454
49,-0.7382978810309675,0.04102039019599337,-0.6933882943129281,0.0452799740681149
50,-0.7388071450682964,0.04031002631051467,-0.688847468992433,0.06382005130771265
51,-0.7388246064920723,0.03874850992649296,-0.6965196181720775,0.0645144753453964
52,-0.7390216313393436,0.04025331378989783,-0.6922183279096005,0.062014058245756135
53,-0.739050140959679,0.03871654150974635,-0.6954227264177067,0.03785498079033535
54,-0.7393964613879347,0.03793313403556443,-0.6907159195049575,0.04366309211357406
55,-0.7396586324849723,0.037014590201399356,-0.6952269449130722,0.07416912235507896
56,-0.7394579564273243,0.03768093317152553,-0.6955912862874111,0.057575662350719155
57,-0.7397341335200697,0.03862843987386609,-0.6891393321085493,0.029507910534201546
58,-0.7395578050554067,0.03771284817330367,-0.6917557343679215,0.04013944805098785
59,-0.7399469672982786,0.036968698207254284,-0.6924225462042468,0.029571922912870936
60,-0.740151273932454,0.036215271444407435,-0.6875925810758818,0.024784222093246044
61,-0.7405665787170158,0.03597116323490612,-0.6926884337022416,0.020709864655341484
62,-0.7409440452136056,0.03455537634853252,-0.6913015814894804,0.03231156234249526
63,-0.7409195281569975,0.0336324417987251,-0.6915314401099828,0.05388410238259966
64,-0.7413573535057545,0.03349468280207162,-0.6926314264858673,0.03461309673957231
65,-0.7415945686222883,0.03289164939949704,-0.6922359771676873,0.022374720446469553
66,-0.7419867747168397,0.03222666388959549,-0.6921564085819231,0.03297696223865777
67,-0.7423310303485157,0.032201305139443775,-0.6895592411072246,0.03279703654187466
68,-0.7426105745103241,0.03069619350338698,-0.6875578533010792,0.03059463664781746
69,-0.7427669329737423,0.03028592498441853,-0.693437324620326,0.04919166179232649
70,-0.7428166400174644,0.031247641552388,-0.6920799343164217,0.0276139942666899
71,-0.743277911544229,0.029513869414257942,-0.6890178029717952,0.04168385670987708
72,-0.7432153775053447,0.029723788910367758,-0.689337290021917,0.020994824921503823
73,-0.743549036683949,0.028501595982530454,-0.6920923763233832,0.04560119655749858
74,-0.7438498719923758,0.029322410784883086,-0.6867089820252429,0.033409444487482204
75,-0.7438623254105459,0.0292602152805584,-0.6923723767380422,0.029715572282779518
76,-0.7443338008495808,0.02794954450498948,-0.684188528568736,0.030222972404440388
77,-0.7441258692806473,0.026836707151758704,-0.6918798032650448,0.04555379710419084
78,-0.7442080689284307,0.02776103263497161,-0.6881903295912898,0.02718467964699983
79,-0.7440859421408169,0.028252810622609113,-0.6902431259947133,0.04083031184621666
80,-0.7449955895935486,0.027515378496391303,-0.6923852908912549,0.04425973007556334
81,-0.7446954593435647,0.027158556223261382,-0.6892149464318038,0.0355300784379997
82,-0.7452364661416796,0.02644018395418061,-0.6907921057745868,0.04166269021559278
83,-0.7450753259846394,0.027225036454592174,-0.6863463680236348,0.031168493297663837
84,-0.7452741432875184,0.02622999631298506,-0.68707199010608,0.019901730666199317
85,-0.7455213802388714,0.025531079578850424,-0.6866078691792402,0.03462491170082927
86,-0.7456932908346351,0.026179042100555258,-0.687928528604955,0.030573560738606575
87,-0.7456009312172156,0.025447936492924823,-0.6876540142276227,0.02216601073069478
88,-0.7455866222790823,0.024837894340218616,-0.6895524675665349,0.0348699070351864
89,-0.7457895243902887,0.025142290579949433,-0.6838137101180286,0.02404785882614365
90,-0.7460832037055577,0.024421851165645308,-0.6894330411181123,0.02615089697043818
91,-0.7461095022261334,0.024418717167084807,-0.687448080653318,0.03437929297881436
92,-0.7459461673778376,0.0238652152283561,-0.6878617683902974,0.031051071115940916
93,-0.746414625781541,0.02419034008121545,-0.6860625788192887,0.02375821075284524
94,-0.7462697018107773,0.024169522447077294,-0.6836898557976265,0.024276765594628744
95,-0.746941798952197,0.023090490955301943,-0.6865299707715692,0.018542072132552573
96,-0.7470308919422276,0.02296503985280622,-0.690387160898546,0.035862539520332526
97,-0.7472574946613517,0.022809107913967647,-0.6872557900012185,0.03163753688496803
98,-0.7475550738602934,0.02259954120854649,-0.6883462090354534,0.02228408887014062
99,-0.7474389567483137,0.022310184646073632,-0.6877722302929159,0.031491440908465576
100,-0.7474972801851246,0.022339664051948056,-0.6875223025518203,0.02919278670411678
101,-0.7478408965502861,0.022299047457365297,-0.6842246162331922,0.02036373197548226
102,-0.7478769528861986,0.0215966297868656,-0.6887213279624278,0.026674296854850617
103,-0.7482129208499526,0.021400088561440392,-0.6867468402273819,0.020242030337614274
104,-0.7479655185933287,0.021696814413193804,-0.6869930881455487,0.02263923880075935
